cliente_id,nome,sobrenome,sexo,idade,email,telefone,cidade,estado,data_cadastro
536,Sofia,Correia,F,48.0,sofia.correia919@yahoo.com.br,(97)97658-5305,Campo Grande,MG,24-07-09
537,Sofia,Santos,M,20.0,sofia.santos560@hotmail.com,(35)91235-7066,Invalido,MT,22-09-13
538,Theo,Rocha,F,44.0,theo.rocha437@outlook.com,(33)93664-9892,Feira de Santana,CE,24-06-14
539,Samuel,Correia,M,78.0,samuel.correia826@gmail.com,Invalido,Feira de Santana,MS,25-01-20
541,Fernanda,Barbosa,F,36.0,fernanda.barbosa925@yahoo.com.br,Invalido,Invalido,RS,24-11-28
542,Helena,Nascimento,F,39.0,helena.nascimento997@yahoo.com.br,(84)98030-3111,Salvador,PR,24-11-25
544,Marcos,Melo,F,48.0,marcos.melo797@outlook.com,(35)99772-5018,Salvador,SC,22-06-19
545,Arthur,Silva,M,58.0,arthur.silva950@gmail.com,(22)92267-9097,Joinville,RJ,24-10-02
546,Roberto,Oliveira,M,49.0,roberto.oliveira430@yahoo.com.br,(31)93945-5894,São Paulo,PE,22-03-06
547,Diego,Carvalho,M,48.0,diego.carvalho760@outlook.com,Invalido,Campo Grande,PR,22-08-24
548,Maria,Nascimento,M,26.0,maria.nascimento494@hotmail.com,(48)98652-9123,Feira de Santana,RS,23-05-28
549,Bernardo,Teixeira,M,35.0,bernardo.teixeira785@outlook.com,(66)98309-7942,Vitória,MS,22-08-09
550,Daniel,Ferreira,M,54.0,daniel.ferreira911@gmail.com,(88)99691-6771,Invalido,PR,24-05-29
552,Helena,Ferreira,F,51.0,helena.ferreira969@gmail.com,(66)96206-6244,Porto Alegre,GO,22-04-06
554,Lucas,Dias,F,24.0,lucas.dias282@outlook.com,(51)99090-1771,Salvador,GO,22-09-06
555,Miguel,Santos,M,19.0,miguel.santos331@yahoo.com.br,(58)99807-1080,Campinas,RJ,22-04-09
556,Lucas,Rodrigues,F,39.0,lucas.rodrigues175@hotmail.com,(29)97771-8320,Niterói,GO,24-09-30
557,Bruno,Moreira,M,64.0,bruno.moreira304@gmail.com,(93)94373-2278,Rio de Janeiro,PA,23-03-19
558,Ricardo,Ferreira,M,49.0,ricardo.ferreira780@outlook.com,(30)99265-2731,Belo Horizonte,GO,24-11-17
559,Fernando,Ferreira,M,22.0,fernando.ferreira975@gmail.com,(41)91271-8550,Uberlândia,MT,24-07-16
560,Paulo,Araujo,M,23.0,paulo.araujo515@yahoo.com.br,(23)91805-7267,Feira de Santana,MG,23-07-20
561,Vanessa,Barbosa,M,45.0,vanessa.barbosa982@gmail.com,Invalido,Caxias do Sul,RS,24-04-08
562,Carlos,Costa,F,64.0,carlos.costa176@hotmail.com,(11)92544-4032,Campo Grande,CE,23-09-18
563,Samuel,Costa,M,28.0,samuel.costa341@yahoo.com.br,Invalido,Cuiabá,,22-06-07
564,Murilo,Silva,F,56.0,murilo.silva501@hotmail.com,Invalido,São Paulo,RS,24-12-11
565,Murilo,Lima,F,67.0,murilo.lima344@yahoo.com.br,(95)98970-5153,Joinville,SC,23-11-15
566,Caio,Monteiro,F,72.0,caio.monteiro703@gmail.com,(29)96852-9156,São Paulo,BA,24-01-07
567,Marcos,Ferreira,M,76.0,marcos.ferreira899@yahoo.com.br,(97)96715-6426,Salvador,SC,23-09-26
568,Sofia,Barbosa,M,62.0,sofia.barbosa466@outlook.com,(98)93410-8640,Belo Horizonte,MT,22-11-30
569,Isabela,Oliveira,F,48.0,invalido,Invalido,Joinville,,22-10-10
570,Isabela,Barbosa,M,60.0,isabela.barbosa731@outlook.com,(21)95764-4585,Campinas,ES,24-03-02
571,Carlos,Rodrigues,F,76.0,carlos.rodrigues447@outlook.com,(43)93223-7820,Recife,SC,25-03-06
572,Luiz,Araujo,F,29.0,luiz.araujo540@yahoo.com.br,(56)98673-6803,Feira de Santana,GO,22-02-26
573,Maria,Moreira,M,44.0,maria.moreira310@hotmail.com,(83)95806-1877,Salvador,GO,24-11-26
574,Pedro,Oliveira,M,21.0,pedro.oliveira100@outlook.com,(26)99369-1868,Porto Alegre,GO,22-10-07
575,Bernardo,Ribeiro,F,72.0,bernardo.ribeiro960@gmail.com,(19)91000-3507,Vitória,RS,23-02-23
576,Maria,Barbosa,M,46.0,maria.barbosa496@hotmail.com,(89)98194-3018,Feira de Santana,SP,23-05-08
577,Nicolas,Teixeira,F,52.0,nicolas.teixeira684@gmail.com,(61)97321-2758,Goiânia,SP,23-08-04
578,Tatiane,Gomes,M,18.0,invalido,(69)95536-1149,Uberlândia,MT,23-03-08
579,Henrique,Barbosa,M,42.0,henrique.barbosa361@outlook.com,(95)95963-7454,Rio de Janeiro,BA,24-08-24
580,Felipe,Melo,F,63.0,felipe.melo332@outlook.com,Invalido,Uberlândia,GO,24-09-02
581,Fernanda,Moreira,M,69.0,fernanda.moreira902@hotmail.com,(19)92014-5103,Invalido,GO,24-02-06
582,Maria,Pereira,F,38.0,maria.pereira653@hotmail.com,(39)94296-3655,Feira de Santana,RS,22-06-26
583,Arthur,Monteiro,M,24.0,arthur.monteiro369@yahoo.com.br,(98)99653-9129,Porto Alegre,GO,24-10-22
584,Miguel,Araujo,M,72.0,miguel.araujo641@yahoo.com.br,(77)95886-2653,Niterói,RS,22-02-16
585,Isabela,Rodrigues,M,42.0,invalido,(89)99192-6115,Salvador,RJ,25-04-08
586,Larissa,Ribeiro,F,48.0,larissa.ribeiro910@gmail.com,(95)92021-4860,Cuiabá,MS,22-03-14
587,Lucas,Martins,M,56.0,lucas.martins491@hotmail.com,Invalido,Campinas,PR,24-06-02
588,Fernanda,Silva,F,48.0,fernanda.silva756@gmail.com,(27)98040-7993,Recife,MS,24-01-24
589,Diego,Martins,M,48.0,diego.martins233@yahoo.com.br,(83)91750-1244,Caxias do Sul,SP,24-06-17
590,João,Nascimento,M,40.0,invalido,Invalido,Recife,PR,23-03-28
591,Laura,Carvalho,M,67.0,laura.carvalho274@outlook.com,Invalido,Vitória,SP,24-12-02
592,Nicolas,Araujo,M,48.0,nicolas.araujo241@yahoo.com.br,(74)91553-5428,Curitiba,RJ,22-05-03
593,Miguel,Gomes,F,48.0,miguel.gomes230@hotmail.com,(95)95999-1512,Recife,MS,23-11-20
594,Larissa,Moreira,M,55.0,larissa.moreira850@yahoo.com.br,(18)92789-7358,Londrina,GO,24-05-18
595,Tatiane,Moreira,F,51.0,tatiane.moreira947@hotmail.com,Invalido,Curitiba,MT,23-08-29
596,Fernando,Souza,F,57.0,fernando.souza802@gmail.com,(44)93929-8271,Invalido,PA,24-01-05
597,Carolina,Ferreira,F,48.0,carolina.ferreira565@outlook.com,(46)95252-9108,Belo Horizonte,MS,22-04-12
599,Paulo,Barbosa,F,22.0,invalido,(52)96902-6488,Feira de Santana,SC,22-03-05
600,João,Almeida,M,77.0,invalido,(85)96636-4520,Salvador,SP,24-02-20
601,Theo,Oliveira,F,48.0,theo.oliveira125@gmail.com,(51)95410-4195,Fortaleza,RS,24-01-12
602,Bruno,Freitas,M,80.0,bruno.freitas981@yahoo.com.br,(57)98932-4774,Goiânia,MG,25-01-06
603,Roberto,Monteiro,F,55.0,roberto.monteiro350@outlook.com,(29)99096-4245,Uberlândia,PA,24-05-07
604,Carolina,Teixeira,M,77.0,invalido,(78)97358-7919,Joinville,RS,23-08-24
605,Diego,Melo,M,56.0,diego.melo943@outlook.com,(66)95739-8816,Belo Horizonte,MS,24-11-09
606,Ana,Melo,F,55.0,ana.melo450@hotmail.com,(23)94805-5871,Cuiabá,MT,25-04-02
607,Daniel,Almeida,M,38.0,daniel.almeida43@hotmail.com,(51)92629-6690,Londrina,GO,24-06-17
608,Rafael,Almeida,M,78.0,rafael.almeida683@outlook.com,(32)91448-1651,Recife,GO,22-02-22
609,Isabela,Melo,M,45.0,isabela.melo303@gmail.com,(66)99081-5309,Rio de Janeiro,CE,22-08-27
610,Marcos,Freitas,M,68.0,marcos.freitas520@outlook.com,(20)96157-1628,Feira de Santana,MT,23-10-13
611,Carolina,Monteiro,M,71.0,carolina.monteiro643@gmail.com,(39)94205-5346,Cuiabá,CE,24-10-14
612,Julia,Ribeiro,M,48.0,julia.ribeiro69@yahoo.com.br,(64)95310-7230,Fortaleza,MT,23-01-04
613,Fernanda,Almeida,F,60.0,fernanda.almeida557@yahoo.com.br,(47)97874-8326,Florianópolis,MG,24-08-09
614,Davi,Santos,M,40.0,davi.santos496@yahoo.com.br,Invalido,Campo Grande,BA,22-05-05
615,Bruno,Rodrigues,F,61.0,bruno.rodrigues436@yahoo.com.br,(39)96567-1747,Londrina,MG,25-01-02
617,Aline,Ferreira,M,41.0,aline.ferreira406@hotmail.com,(63)94532-5074,Invalido,PA,24-10-24
619,Helena,Lima,F,24.0,helena.lima621@outlook.com,(49)95490-8518,Porto Alegre,MS,24-08-23
620,Daniel,Oliveira,F,32.0,daniel.oliveira930@hotmail.com,(58)99955-2774,Goiânia,BA,23-04-21
621,Patricia,Melo,F,24.0,patricia.melo646@gmail.com,(73)95095-2374,Belo Horizonte,MT,25-03-06
622,Pedro,Moreira,F,49.0,invalido,(45)94427-9007,Recife,RS,23-10-22
623,Patricia,Barbosa,M,53.0,patricia.barbosa436@gmail.com,(26)93722-4233,Goiânia,BA,24-10-11
624,Aline,Dias,F,26.0,aline.dias304@gmail.com,(97)95441-9560,Florianópolis,PE,22-12-06
626,Laura,Teixeira,M,30.0,invalido,Invalido,Joinville,SC,23-08-06
627,Daniel,Melo,F,64.0,invalido,(33)95307-2676,Belo Horizonte,ES,24-02-24
628,Caio,Melo,F,56.0,caio.melo3@hotmail.com,(29)93348-3700,Cuiabá,SP,22-10-08
629,Eduardo,Martins,F,60.0,eduardo.martins121@hotmail.com,(71)96816-6107,Campo Grande,,22-12-07
630,Camila,Teixeira,F,27.0,camila.teixeira808@outlook.com,(55)93916-1414,Joinville,PR,24-05-18
631,Carolina,Ferreira,M,42.0,invalido,(43)99237-1212,Vitória,PE,24-09-07
632,Samuel,Teixeira,M,34.0,samuel.teixeira844@gmail.com,(91)98446-9033,Uberlândia,ES,25-01-22
633,João,Carvalho,M,19.0,invalido,(67)92021-6148,Niterói,RS,22-02-04
635,Julia,Teixeira,M,50.0,julia.teixeira575@outlook.com,(22)98585-2444,Niterói,RJ,23-01-16
636,Arthur,Silva,M,67.0,arthur.silva384@yahoo.com.br,(98)94130-3174,Londrina,MG,23-07-26
637,Bruno,Martins,F,32.0,bruno.martins182@outlook.com,(56)96957-6715,Campo Grande,MG,22-03-17
638,Sofia,Gomes,M,27.0,sofia.gomes445@outlook.com,(54)99253-5406,Rio de Janeiro,RS,24-08-15
639,Paulo,Barbosa,F,60.0,paulo.barbosa601@outlook.com,(15)96281-2713,Joinville,SC,24-08-31
640,Theo,Santos,F,29.0,theo.santos560@hotmail.com,(86)98126-7542,Cuiabá,PR,23-11-23
641,Fernando,Almeida,M,20.0,fernando.almeida923@gmail.com,(62)91467-3687,Campo Grande,MS,24-12-09
642,Tatiane,Moreira,F,26.0,tatiane.moreira56@gmail.com,(69)97487-3708,Invalido,MG,23-09-10
643,Felipe,Costa,M,72.0,invalido,(98)97456-4481,Cuiabá,CE,23-05-13
644,Carlos,Gomes,M,26.0,carlos.gomes335@outlook.com,(61)99750-2174,Joinville,MS,22-02-25
645,Helena,Pereira,F,67.0,helena.pereira843@gmail.com,(93)94769-3262,Cuiabá,BA,22-07-10
646,Theo,Pereira,F,45.0,invalido,(77)92743-8617,Rio de Janeiro,PE,24-04-08
647,Ana,Pereira,F,38.0,ana.pereira12@yahoo.com.br,(17)95963-7962,Curitiba,ES,24-07-11
648,Caio,Dias,F,63.0,caio.dias184@yahoo.com.br,(30)91113-6523,Fortaleza,MS,24-07-20
649,Luiz,Almeida,F,20.0,luiz.almeida52@outlook.com,(14)99892-5378,Uberlândia,GO,23-10-27
650,João,Correia,M,25.0,invalido,(29)99084-8063,Curitiba,MS,23-05-15
651,Enzo,Barbosa,M,54.0,enzo.barbosa40@hotmail.com,(23)97257-9398,Rio de Janeiro,SC,24-05-15
652,Felipe,Freitas,M,34.0,felipe.freitas444@gmail.com,(89)99422-9833,Caxias do Sul,PA,23-03-17
653,Daniel,Rodrigues,M,65.0,daniel.rodrigues688@gmail.com,(45)91082-7671,Invalido,MG,23-07-17
654,Helena,Ribeiro,M,48.0,invalido,(69)97893-6386,Recife,SP,23-12-04
655,Vinicius,Rocha,F,27.0,vinicius.rocha715@hotmail.com,Invalido,Cuiabá,RS,24-12-20
656,Isabela,Moreira,F,48.0,isabela.moreira640@hotmail.com,(13)95651-9040,Caxias do Sul,BA,22-09-10
657,Amanda,Ferreira,M,25.0,amanda.ferreira786@yahoo.com.br,(87)95569-6233,Joinville,PE,23-10-13
658,Bianca,Gomes,F,32.0,bianca.gomes294@yahoo.com.br,(11)99727-6473,Goiânia,RJ,24-02-25
659,Roberto,Martins,M,44.0,roberto.martins142@gmail.com,(52)95095-3727,Fortaleza,PR,22-02-16
660,Theo,Gomes,M,53.0,theo.gomes166@yahoo.com.br,(36)96287-3173,Londrina,PA,24-07-29
661,Helena,Rocha,F,33.0,helena.rocha114@outlook.com,(19)91112-1529,Feira de Santana,BA,22-05-25
662,Larissa,Teixeira,M,52.0,larissa.teixeira848@gmail.com,(16)96953-7544,Campo Grande,ES,22-09-12
663,Larissa,Moreira,M,70.0,larissa.moreira376@yahoo.com.br,(72)94442-5333,Niterói,GO,24-10-03
664,Murilo,Rodrigues,F,39.0,murilo.rodrigues462@outlook.com,(29)99548-5725,São Paulo,PR,23-08-20
665,Henrique,Pereira,F,54.0,henrique.pereira690@outlook.com,(88)95789-7295,Curitiba,,25-04-09
666,Sofia,Silva,F,34.0,sofia.silva922@hotmail.com,(75)96149-9574,Joinville,PE,22-12-13
667,Patricia,Pereira,M,48.0,patricia.pereira67@outlook.com,(88)92959-4226,Joinville,PE,22-01-25
668,Aline,Costa,M,65.0,aline.costa102@outlook.com,(79)92301-1917,Goiânia,SC,23-01-10
669,Theo,Costa,F,32.0,theo.costa624@outlook.com,(19)93171-9561,Londrina,MS,25-04-05
670,Carlos,Araujo,F,74.0,carlos.araujo75@hotmail.com,(23)99886-4522,Vitória,MS,24-05-30
671,Paulo,Freitas,M,74.0,paulo.freitas651@yahoo.com.br,(45)99070-3892,Florianópolis,PE,23-09-06
672,Bianca,Costa,F,39.0,bianca.costa115@hotmail.com,(71)99122-3672,Uberlândia,SC,22-07-13
673,Eduardo,Nascimento,M,58.0,eduardo.nascimento112@hotmail.com,(78)98731-2686,Londrina,PE,22-11-13
674,Julia,Moreira,M,43.0,julia.moreira161@outlook.com,(64)95413-4747,Curitiba,SC,24-01-30
675,Diego,Freitas,F,40.0,diego.freitas436@yahoo.com.br,Invalido,Salvador,PE,22-10-14
677,Bruno,Freitas,F,48.0,bruno.freitas970@gmail.com,(73)95093-5589,Vitória,PA,23-12-03
678,Gustavo,Rocha,F,77.0,gustavo.rocha768@gmail.com,(30)93464-5896,Fortaleza,RS,23-11-03
679,Murilo,Monteiro,F,34.0,murilo.monteiro144@gmail.com,(57)98304-4519,Uberlândia,PR,23-11-14
680,Henrique,Rodrigues,M,34.0,henrique.rodrigues658@yahoo.com.br,(78)91987-9392,Invalido,SP,24-10-29
681,Bruno,Araujo,F,49.0,bruno.araujo753@gmail.com,(79)93592-9413,Rio de Janeiro,PE,23-01-26
682,Caio,Monteiro,F,45.0,caio.monteiro902@hotmail.com,(54)98439-9646,Feira de Santana,SC,22-01-14
683,Ricardo,Silva,F,18.0,ricardo.silva877@hotmail.com,(94)94282-6810,Fortaleza,RS,23-09-24
684,Maria,Araujo,M,56.0,maria.araujo554@outlook.com,(40)94421-4304,Londrina,RS,23-03-21
685,Maria,Lima,F,74.0,invalido,(62)94254-4369,Salvador,MG,24-11-03
687,Fernando,Santos,F,40.0,fernando.santos445@outlook.com,(60)98722-1259,Curitiba,SP,22-10-16
688,Felipe,Melo,M,18.0,invalido,(58)97797-3580,Feira de Santana,MG,23-01-07
689,Paulo,Pereira,F,19.0,paulo.pereira383@outlook.com,Invalido,São Paulo,SP,22-10-23
690,João,Araujo,M,42.0,invalido,(25)98793-8609,Feira de Santana,MG,22-01-02
691,Patricia,Rodrigues,F,26.0,patricia.rodrigues685@gmail.com,(36)93061-4593,Campo Grande,RS,22-06-18
692,Henrique,Gomes,M,36.0,henrique.gomes257@hotmail.com,(70)99518-9468,Fortaleza,MG,23-11-03
693,Davi,Lima,M,55.0,davi.lima819@yahoo.com.br,(12)93342-1558,Caxias do Sul,MS,24-09-11
694,Vinicius,Ferreira,F,58.0,vinicius.ferreira220@yahoo.com.br,(46)99429-6527,Florianópolis,PR,24-09-25
695,Luiz,Monteiro,F,24.0,luiz.monteiro270@gmail.com,Invalido,Niterói,RJ,22-09-04
696,Isabela,Lima,F,73.0,isabela.lima963@gmail.com,(76)94192-3321,Caxias do Sul,CE,23-12-26
697,Caio,Lima,M,54.0,caio.lima372@hotmail.com,(31)92640-3713,Vitória,CE,22-11-08
698,Miguel,Martins,M,72.0,miguel.martins972@yahoo.com.br,(71)98667-6274,Belo Horizonte,RJ,23-05-30
699,Davi,Almeida,M,31.0,davi.almeida421@hotmail.com,(42)97410-3612,Feira de Santana,PR,22-05-25
700,Camila,Lima,M,75.0,camila.lima146@outlook.com,Invalido,Niterói,ES,24-08-22
701,Eduardo,Almeida,F,70.0,eduardo.almeida902@outlook.com,Invalido,Niterói,MG,24-09-24
702,Fernanda,Barbosa,F,24.0,fernanda.barbosa871@yahoo.com.br,(92)92723-5590,Curitiba,PR,24-05-09
703,Larissa,Carvalho,M,48.0,larissa.carvalho227@yahoo.com.br,(73)97157-9502,Invalido,ES,22-07-21
704,Paulo,Moreira,F,33.0,paulo.moreira736@gmail.com,(84)99564-1610,Salvador,ES,24-06-03
705,Maria,Ferreira,F,54.0,maria.ferreira943@yahoo.com.br,(43)96875-6636,Joinville,GO,22-04-08
706,Samuel,Ribeiro,M,34.0,samuel.ribeiro790@outlook.com,(33)99189-2456,Florianópolis,ES,23-04-12
708,Sofia,Almeida,F,76.0,sofia.almeida552@hotmail.com,(22)97629-5315,Belo Horizonte,BA,22-09-30
709,Carlos,Freitas,F,70.0,carlos.freitas995@gmail.com,(42)99978-3539,Invalido,CE,23-03-25
710,Fernanda,Rocha,M,48.0,fernanda.rocha250@gmail.com,(82)94149-7755,Uberlândia,PE,25-03-24
711,Ricardo,Freitas,F,34.0,ricardo.freitas270@yahoo.com.br,(51)99853-6850,Rio de Janeiro,CE,23-05-21
712,Sofia,Lima,F,24.0,sofia.lima108@hotmail.com,(81)94669-8623,Curitiba,PA,24-10-15
713,Lucas,Pereira,M,19.0,invalido,(83)95128-1451,Vitória,MG,24-03-22
714,Eduardo,Almeida,F,52.0,eduardo.almeida584@yahoo.com.br,(51)91111-1867,Joinville,RJ,22-05-11
715,Enzo,Pereira,M,64.0,enzo.pereira31@yahoo.com.br,(62)97347-7677,Salvador,PR,23-01-10
716,Vinicius,Pereira,F,63.0,vinicius.pereira189@outlook.com,(92)92336-6565,Goiânia,SP,22-05-05
717,Pedro,Monteiro,M,41.0,invalido,(83)97141-2136,Uberlândia,MG,25-01-01
718,Vinicius,Santos,M,73.0,vinicius.santos588@hotmail.com,(33)99312-3438,Invalido,PA,23-10-01
719,Carlos,Carvalho,M,61.0,carlos.carvalho510@hotmail.com,(69)99978-7370,Goiânia,RJ,23-11-24
720,Gabriel,Costa,M,79.0,invalido,(86)92618-9517,Rio de Janeiro,MT,25-02-27
721,Bianca,Barbosa,M,43.0,bianca.barbosa139@yahoo.com.br,(62)98129-7177,Rio de Janeiro,PR,25-02-23
722,Ricardo,Almeida,F,49.0,ricardo.almeida716@gmail.com,Invalido,Rio de Janeiro,MS,25-01-16
723,Bruno,Freitas,M,21.0,bruno.freitas395@hotmail.com,(98)98107-9329,Campo Grande,PE,22-04-02
724,Carlos,Rocha,M,78.0,carlos.rocha75@hotmail.com,(16)97250-4375,Niterói,,23-11-09
725,Ricardo,Costa,F,48.0,ricardo.costa146@hotmail.com,(98)96074-4356,Curitiba,SC,24-02-12
726,Julia,Moreira,M,49.0,julia.moreira405@gmail.com,(39)92155-2874,Niterói,RJ,23-01-11
727,Rafael,Freitas,F,34.0,rafael.freitas294@outlook.com,(61)94311-2417,Recife,MT,22-03-15
731,Tatiane,Souza,M,70.0,tatiane.souza781@gmail.com,(71)97325-5627,Vitória,RS,24-10-01
733,Henrique,Araujo,F,72.0,henrique.araujo642@outlook.com,(69)98410-8272,Salvador,PE,24-03-27
734,Aline,Ferreira,M,33.0,aline.ferreira971@outlook.com,(63)97140-6028,Porto Alegre,MT,24-07-15
735,Caio,Correia,F,48.0,caio.correia161@yahoo.com.br,(14)94382-7323,Fortaleza,CE,25-02-27
737,Diego,Oliveira,F,38.0,diego.oliveira155@hotmail.com,(51)98317-8783,Florianópolis,RJ,25-02-24
738,Gabriel,Pereira,F,44.0,gabriel.pereira566@yahoo.com.br,(42)92857-3402,Goiânia,SC,24-08-26
739,Rafael,Moreira,F,19.0,rafael.moreira599@hotmail.com,Invalido,Cuiabá,PR,22-06-24
740,Lucas,Pereira,F,26.0,lucas.pereira114@hotmail.com,(21)96811-9105,São Paulo,MG,24-01-18
741,Julia,Barbosa,M,35.0,invalido,(66)96529-1662,Curitiba,GO,22-06-14
742,João,Lima,M,73.0,invalido,(15)95428-7146,Florianópolis,ES,24-05-19
743,Diego,Lima,F,78.0,diego.lima501@outlook.com,(21)96220-9336,Invalido,ES,22-08-08
744,Felipe,Carvalho,M,22.0,invalido,(90)92153-3559,Fortaleza,GO,23-11-09
745,Carlos,Correia,M,48.0,carlos.correia949@gmail.com,(66)94818-4444,Campinas,PE,24-12-20
746,Julia,Teixeira,M,49.0,julia.teixeira750@gmail.com,Invalido,Curitiba,RS,22-09-11
747,Lucas,Ferreira,M,29.0,lucas.ferreira651@outlook.com,(65)95111-6648,Caxias do Sul,PE,23-05-31
748,Rafael,Oliveira,M,48.0,invalido,Invalido,Rio de Janeiro,PR,22-05-15
749,Enzo,Nascimento,F,46.0,enzo.nascimento308@yahoo.com.br,(86)93794-1699,Joinville,PR,24-04-05
750,Luiz,Rocha,F,27.0,luiz.rocha26@hotmail.com,(30)97544-6991,São Paulo,MG,22-11-06
751,Felipe,Ferreira,M,48.0,felipe.ferreira203@gmail.com,(81)95549-4731,Porto Alegre,BA,24-06-10
752,Rafael,Dias,F,80.0,rafael.dias69@outlook.com,(77)99097-4545,Feira de Santana,PE,22-11-21
753,Laura,Monteiro,M,57.0,laura.monteiro543@outlook.com,(27)97054-8758,Invalido,RS,23-03-05
754,Samuel,Costa,F,76.0,samuel.costa924@yahoo.com.br,(53)94184-3082,Florianópolis,RS,23-05-01
756,Caio,Ferreira,M,68.0,caio.ferreira797@gmail.com,Invalido,Vitória,SC,23-10-18
757,Bruno,Correia,M,74.0,bruno.correia612@gmail.com,(78)99259-5627,Caxias do Sul,SP,23-09-03
758,Gabriel,Almeida,M,48.0,gabriel.almeida795@hotmail.com,(67)96146-2765,Curitiba,MS,24-07-17
759,Sofia,Lima,M,38.0,sofia.lima335@yahoo.com.br,(81)91417-8114,Florianópolis,ES,22-03-12
760,Bruno,Melo,M,66.0,bruno.melo731@hotmail.com,(24)99565-3676,Caxias do Sul,PR,23-11-24
762,Maria,Souza,M,59.0,maria.souza44@hotmail.com,(28)99201-6234,Florianópolis,BA,22-02-09
763,Isabela,Dias,F,19.0,isabela.dias42@hotmail.com,(11)96724-2320,Fortaleza,MG,24-03-24
764,Bianca,Silva,F,76.0,bianca.silva384@yahoo.com.br,(53)94207-6358,Curitiba,GO,22-03-01
765,Theo,Monteiro,M,50.0,theo.monteiro43@yahoo.com.br,(36)95892-4511,Fortaleza,SP,23-04-16
766,Larissa,Ferreira,M,48.0,larissa.ferreira882@outlook.com,(52)98501-7402,Vitória,GO,25-02-22
767,Davi,Costa,M,22.0,davi.costa635@gmail.com,(49)98291-7249,Fortaleza,PR,23-03-17
768,Daniel,Freitas,F,74.0,daniel.freitas23@outlook.com,(44)98486-4353,Niterói,PE,22-03-04
769,Patricia,Pereira,M,18.0,patricia.pereira908@outlook.com,(99)93511-4530,Rio de Janeiro,SP,24-10-15
770,Luiz,Martins,M,29.0,luiz.martins983@outlook.com,(45)91399-5455,Porto Alegre,SP,22-04-01
771,Daniel,Araujo,M,78.0,daniel.araujo761@gmail.com,(71)99922-3685,Joinville,MT,25-01-12
772,Nicolas,Ribeiro,F,40.0,nicolas.ribeiro356@outlook.com,(97)99884-7681,Joinville,SC,22-10-09
773,Vinicius,Ribeiro,M,47.0,vinicius.ribeiro352@hotmail.com,(31)93285-4372,Salvador,RJ,24-10-23
774,Aline,Santos,M,48.0,aline.santos807@outlook.com,(58)99985-7471,Campo Grande,MS,23-12-21
775,Samuel,Moreira,F,24.0,samuel.moreira711@hotmail.com,(24)99113-3365,Rio de Janeiro,ES,24-04-11
777,Laura,Nascimento,F,42.0,laura.nascimento604@yahoo.com.br,(15)99191-6236,Invalido,ES,24-02-25
778,Caio,Santos,F,45.0,caio.santos702@yahoo.com.br,(22)98780-5131,Recife,CE,22-07-12
780,Luiz,Rodrigues,M,62.0,luiz.rodrigues121@yahoo.com.br,(16)95756-6429,Feira de Santana,RJ,23-02-12
782,Gustavo,Teixeira,M,48.0,gustavo.teixeira35@outlook.com,Invalido,Curitiba,GO,24-04-01
783,Beatriz,Lima,M,48.0,beatriz.lima457@outlook.com,(95)94039-7770,Niterói,MG,23-09-08
784,Samuel,Gomes,M,18.0,samuel.gomes682@outlook.com,Invalido,Belo Horizonte,GO,23-03-14
785,Patricia,Dias,M,48.0,patricia.dias649@gmail.com,(19)98826-9411,Rio de Janeiro,ES,24-04-26
786,Gustavo,Costa,M,70.0,gustavo.costa44@outlook.com,Invalido,Joinville,RS,22-09-18
787,Renata,Martins,M,59.0,renata.martins534@outlook.com,(64)92086-2390,Belo Horizonte,,24-03-16
788,Theo,Nascimento,F,37.0,theo.nascimento876@yahoo.com.br,(99)93248-8689,Florianópolis,PR,24-12-27
789,Arthur,Oliveira,F,34.0,arthur.oliveira609@hotmail.com,(83)94133-6710,Londrina,PE,24-04-22
790,Helena,Martins,M,60.0,helena.martins705@outlook.com,(81)96261-4349,Goiânia,CE,23-08-20
791,Amanda,Correia,F,68.0,amanda.correia664@yahoo.com.br,(83)98521-9804,Florianópolis,SC,22-09-12
792,Carolina,Gomes,F,48.0,carolina.gomes564@outlook.com,(65)99020-2770,Cuiabá,MG,23-01-06
793,Murilo,Souza,F,20.0,murilo.souza549@outlook.com,(65)94356-1654,Fortaleza,MS,23-07-22
794,Beatriz,Costa,F,32.0,beatriz.costa363@hotmail.com,(39)93815-7279,Porto Alegre,SP,22-07-06
795,Miguel,Rodrigues,M,69.0,miguel.rodrigues417@hotmail.com,(39)95578-2759,São Paulo,MS,24-03-02
796,Fernanda,Santos,F,72.0,fernanda.santos757@yahoo.com.br,Invalido,Porto Alegre,ES,24-12-09
797,Maria,Dias,F,50.0,maria.dias382@hotmail.com,(59)93758-7619,Porto Alegre,SC,23-05-25
798,Fernanda,Gomes,M,56.0,fernanda.gomes577@hotmail.com,(13)97371-6655,Joinville,CE,24-07-01
799,Marcos,Martins,F,34.0,marcos.martins267@yahoo.com.br,(77)99698-4206,Campinas,ES,23-04-14
800,Rafael,Oliveira,M,57.0,rafael.oliveira538@outlook.com,(46)94047-4753,Feira de Santana,RS,22-07-08
801,Tatiane,Ribeiro,M,68.0,tatiane.ribeiro482@yahoo.com.br,(36)92262-2103,Niterói,MT,22-09-12
803,Mateus,Costa,F,73.0,mateus.costa286@yahoo.com.br,(42)93655-1692,Rio de Janeiro,SC,24-08-01
